  0.996032,   0.992063,   0.988095,   0.984127,   0.980159,    0.97619,   0.972222,   0.968254,   0.964286,   0.960317,   0.956349,   0.952381,   0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016
  0.968254,   0.964286,   0.960317,   0.956349,   0.952381,   0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381
  0.964286,   0.960317,   0.956349,   0.952381,   0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698
  0.960317,   0.956349,   0.952381,   0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698,  0.0873016
  0.956349,   0.952381,   0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698,  0.0873016,  0.0833333
  0.952381,   0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698,  0.0873016,  0.0833333,  0.0793651
  0.948413,   0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698,  0.0873016,  0.0833333,  0.0793651,  0.0753968
  0.944444,   0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698,  0.0873016,  0.0833333,  0.0793651,  0.0753968,  0.0714286
  0.940476,   0.936508,    0.93254,   0.928571,   0.924603,   0.920635,   0.916667,   0.912698,    0.90873,   0.904762,   0.900794,   0.896825,   0.892857,   0.888889,   0.884921,   0.880952,   0.876984,   0.873016,   0.869048,   0.865079,   0.861111,   0.857143,   0.853175,   0.849206,   0.845238,    0.84127,   0.837302,   0.833333,   0.829365,   0.825397,   0.821429,    0.81746,   0.813492,   0.809524,   0.805556,   0.801587,   0.797619,   0.793651,   0.789683,   0.785714,   0.781746,   0.777778,    0.77381,   0.769841,   0.765873,   0.761905,   0.757937,   0.753968,       0.75,   0.746032,   0.742063,   0.738095,   0.734127,   0.730159,    0.72619,   0.722222,   0.718254,   0.714286,   0.710317,   0.706349,   0.702381,   0.698413,   0.694444,   0.690476,   0.686508,    0.68254,   0.678571,   0.674603,   0.670635,   0.666667,   0.662698,    0.65873,   0.654762,   0.650794,   0.646825,   0.642857,   0.638889,   0.634921,   0.630952,   0.626984,   0.623016,   0.619048,   0.615079,   0.611111,   0.607143,   0.603175,   0.599206,   0.595238,    0.59127,   0.587302,   0.583333,   0.579365,   0.575397,   0.571429,    0.56746,   0.563492,   0.559524,   0.555556,   0.551587,   0.547619,   0.543651,   0.539683,   0.535714,   0.531746,   0.527778,    0.52381,   0.519841,   0.515873,   0.511905,   0.507937,   0.503968,        0.5,   0.496032,   0.492063,   0.488095,   0.484127,   0.480159,    0.47619,   0.472222,   0.468254,   0.464286,   0.460317,   0.456349,   0.452381,   0.448413,   0.444444,   0.440476,   0.436508,    0.43254,   0.428571,   0.424603,   0.420635,   0.416667,   0.412698,    0.40873,   0.404762,   0.400794,   0.396825,   0.392857,   0.388889,   0.384921,   0.380952,   0.376984,   0.373016,   0.369048,   0.365079,   0.361111,   0.357143,   0.353175,   0.349206,   0.345238,    0.34127,   0.337302,   0.333333,   0.329365,   0.325397,   0.321429,    0.31746,   0.313492,   0.309524,   0.305556,   0.301587,   0.297619,   0.293651,   0.289683,   0.285714,   0.281746,   0.277778,    0.27381,   0.269841,   0.265873,   0.261905,   0.257937,   0.253968,       0.25,   0.246032,   0.242063,   0.238095,   0.234127,   0.230159,    0.22619,   0.222222,   0.218254,   0.214286,   0.210317,   0.206349,   0.202381,   0.198413,   0.194444,   0.190476,   0.186508,    0.18254,   0.178571,   0.174603,   0.170635,   0.166667,   0.162698,    0.15873,   0.154762,   0.150794,   0.146825,   0.142857,   0.138889,   0.134921,   0.130952,   0.126984,   0.123016,   0.119048,   0.115079,   0.111111,   0.107143,   0.103175,  0.0992063,  0.0952381,  0.0912698,  0.0873016,  0.0833333,  0.0793651,  0.0753968,  0.0714286,  0.0674603
